Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:59:21.623;0.00s;217;2025-11-10 07:59:21.623;--
arrival;10/11/2025, 07:59:22.782;0.00s;218;2025-11-10 07:59:22.782;--
arrival;10/11/2025, 07:59:24.424;0.00s;219;2025-11-10 07:59:24.424;--
arrival;10/11/2025, 07:59:26.778;0.00s;220;2025-11-10 07:59:26.778;--
arrival;10/11/2025, 07:59:44.605;0.00s;221;2025-11-10 07:59:44.605;--
arrival;10/11/2025, 07:59:48.451;0.00s;222;2025-11-10 07:59:48.451;--
arrival;10/11/2025, 08:00:05.834;0.00s;223;2025-11-10 08:00:05.834;--
arrival;10/11/2025, 08:00:52.616;0.00s;224;2025-11-10 08:00:52.616;--
arrival;10/11/2025, 08:01:04.323;0.00s;225;2025-11-10 08:01:04.323;--
arrival;10/11/2025, 08:01:06.484;0.00s;226;2025-11-10 08:01:06.484;--
arrival;10/11/2025, 08:01:10.989;0.00s;227;2025-11-10 08:01:10.989;--
arrival;10/11/2025, 08:01:16.070;0.00s;228;2025-11-10 08:01:16.070;--
arrival;10/11/2025, 08:01:19.774;0.00s;229;2025-11-10 08:01:19.774;--
arrival;10/11/2025, 08:01:27.927;0.00s;230;2025-11-10 08:01:27.927;--
arrival;10/11/2025, 08:01:55.793;0.00s;231;2025-11-10 08:01:55.793;--
arrival;10/11/2025, 08:01:58.738;0.00s;232;2025-11-10 08:01:58.738;--
arrival;10/11/2025, 08:01:59.730;0.00s;233;2025-11-10 08:01:59.730;--
arrival;10/11/2025, 08:02:13.797;0.00s;234;2025-11-10 08:02:13.797;--
arrival;10/11/2025, 08:02:26.764;0.00s;235;2025-11-10 08:02:26.764;--
arrival;10/11/2025, 08:02:45.341;0.00s;236;2025-11-10 08:02:45.341;--
arrival;10/11/2025, 08:03:03.816;0.00s;237;2025-11-10 08:03:03.816;--
arrival;10/11/2025, 08:03:06.273;0.00s;238;2025-11-10 08:03:06.273;--
arrival;10/11/2025, 08:03:08.950;0.00s;239;2025-11-10 08:03:08.950;--
arrival;10/11/2025, 08:03:12.147;0.00s;240;2025-11-10 08:03:12.147;--
