Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;05/11/2025, 16:41:53.791;1.59s;238;05/11/2025, 16:41:53.791;05/11/2025, 16:41:55.378
service;05/11/2025, 16:41:55.967;1.66s;239;05/11/2025, 16:41:55.967;05/11/2025, 16:41:57.630
service;05/11/2025, 16:41:58.122;1.68s;240;05/11/2025, 16:41:58.122;05/11/2025, 16:41:59.799
service;05/11/2025, 16:42:00.943;1.65s;241;05/11/2025, 16:42:00.943;05/11/2025, 16:42:02.596
service;05/11/2025, 16:42:03.116;2.21s;242;05/11/2025, 16:42:03.116;05/11/2025, 16:42:05.324
service;05/11/2025, 16:42:05.783;1.66s;243;05/11/2025, 16:42:05.783;05/11/2025, 16:42:07.447
service;05/11/2025, 16:42:08.252;1.44s;244;05/11/2025, 16:42:08.252;05/11/2025, 16:42:09.687
service;05/11/2025, 16:42:10.037;0.37s;245;05/11/2025, 16:42:10.037;05/11/2025, 16:42:10.407
service;05/11/2025, 16:42:10.931;1.23s;246;05/11/2025, 16:42:10.931;05/11/2025, 16:42:12.161
service;05/11/2025, 16:42:22.755;1.66s;247;05/11/2025, 16:42:22.755;05/11/2025, 16:42:24.411
service;05/11/2025, 16:42:28.088;1.87s;248;05/11/2025, 16:42:28.088;05/11/2025, 16:42:29.962
service;05/11/2025, 16:42:31.914;0.70s;249;05/11/2025, 16:42:31.914;05/11/2025, 16:42:32.615
service;05/11/2025, 16:42:39.283;1.67s;250;05/11/2025, 16:42:39.283;05/11/2025, 16:42:40.948
service;05/11/2025, 16:43:06.646;1.15s;251;05/11/2025, 16:43:06.646;05/11/2025, 16:43:07.799
service;05/11/2025, 16:43:08.055;1.06s;252;05/11/2025, 16:43:08.055;05/11/2025, 16:43:09.116
